194	45_D04_her2mb_br223m2-1.nd2:1908-3537	87.885	838.019	0.000	1911.150	130.714
195	45_D04_her2mb_br223m2-1.nd2:1859-3548	50.280	952.255	0.000	2277.000	76.471
196	45_D04_her2mb_br223m2-1.nd2:2067-3309	149.150	1912.674	656.050	4250.000	217.870
197	45_D04_her2mb_br223m2-1.nd2:2076-3424	149.573	839.684	526.000	2157.000	221.469
198	45_D04_her2mb_br223m2-1.nd2:2011-3438	136.474	1518.671	502.680	9708.900	201.549
199	45_D04_her2mb_br223m2-1.nd2:2026-3253	137.320	1123.876	556.920	5883.000	205.662
200	45_D04_her2mb_br223m2-1.nd2:0483-0809	266.611	1154.234	546.000	2953.920	380.390
201	45_D04_her2mb_br223m2-1.nd2:0484-1100	206.613	785.642	524.000	1281.880	295.242
202	45_D04_her2mb_br223m2-1.nd2:0481-1042	64.646	862.557	527.000	2354.000	94.002
203	45_D04_her2mb_br223m2-1.nd2:0484-0939	63.378	979.271	562.000	2121.020	89.029
204	45_D04_her2mb_br223m2-1.nd2:0584-1723	202.388	730.886	495.000	2306.806	282.092
205	45_D04_her2mb_br223m2-1.nd2:0577-0586	136.052	889.115	519.280	3243.550	197.624
206	45_D04_her2mb_br223m2-1.nd2:0496-0043	24.084	913.408	517.000	2218.760	35.143
207	45_D04_her2mb_br223m2-1.nd2:0504-0125	84.927	1106.514	520.000	1989.000	124.659
208	45_D04_her2mb_br223m2-1.nd2:0548-0238	196.473	816.384	491.650	1679.040	278.188
209	45_D04_her2mb_br223m2-1.nd2:0579-0508	330.834	1216.209	509.000	6191.580	455.693
210	45_D04_her2mb_br223m2-1.nd2:0593-0737	46.900	1525.613	597.850	3169.000	71.773
211	45_D04_her2mb_br223m2-1.nd2:0533-0746	162.671	1330.151	581.760	3077.320	245.130
212	45_D04_her2mb_br223m2-1.nd2:0534-0827	179.149	893.254	514.000	2139.960	254.956
213	45_D04_her2mb_br223m2-1.nd2:0661-1669	549.278	908.733	490.000	4925.000	782.487
214	45_D04_her2mb_br223m2-1.nd2:0687-1123	133.094	796.749	489.180	2864.000	196.665
215	45_D04_her2mb_br223m2-1.nd2:0594-1340	267.456	1171.900	502.030	3218.070	375.862
216	45_D04_her2mb_br223m2-1.nd2:0717-1768	81.124	1254.366	534.800	2958.500	115.429
217	45_D04_her2mb_br223m2-1.nd2:0628-1300	92.110	1032.590	562.660	1706.000	132.859
218	45_D04_her2mb_br223m2-1.nd2:0649-1298	177.882	759.268	532.260	1665.000	258.459
