 ,Label,Area,Mean,Min,Max,Length
221	40_D09_trka_br223-1.nd2:2938-1145	389.142	1378.719	522.810	7477.740	581.352
222	40_D09_trka_br223-1.nd2:2995-1413	99.293	2084.085	515.600	7779.431	148.172
223	40_D09_trka_br223-1.nd2:3013-1295	75.209	1276.393	553.000	3695.600	111.443
224	40_D09_trka_br223-1.nd2:1108-0298	38.449	640.240	549.000	930.000	50.269
225	40_D09_trka_br223-1.nd2:2294-1533	49.435	1642.649	541.035	10800.000	68.036
226	40_D09_trka_br223-1.nd2:2639-1072	157.601	821.532	494.000	2229.920	224.160
227	40_D09_trka_br223-1.nd2:2925-1300	93.377	1002.505	548.468	2619.680	134.414
228	40_D09_trka_br223-1.nd2:3561-1696	64.223	1148.204	518.000	4662.000	92.147
229	40_D09_trka_br223-1.nd2:1957-3366	59.576	755.553	524.470	1262.740	86.596
230	40_D09_trka_br223-1.nd2:2196-3459	103.940	732.348	469.000	2650.451	154.123
231	40_D09_trka_br223-1.nd2:2103-3571	122.531	1437.830	521.200	7585.480	175.655
232	40_D09_trka_br223-1.nd2:0111-2483	86.617	800.119	530.000	1637.896	127.463
